plan_day_id,plan_id,day_number,week_number,is_training_day,focus,session_summary,target_minutes,exercise_filter_tags,nutrition_focus,recovery_focus,created_version
PL0028-D014,PL0028,14,2,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D015,PL0028,15,3,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",30,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D016,PL0028,16,3,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",30,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D017,PL0028,17,3,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",30,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D018,PL0028,18,3,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",30,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D019,PL0028,19,3,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D020,PL0028,20,3,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D021,PL0028,21,3,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D022,PL0028,22,4,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",30,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D023,PL0028,23,4,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",30,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D024,PL0028,24,4,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",30,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D025,PL0028,25,4,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",30,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D026,PL0028,26,4,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D027,PL0028,27,4,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0028-D028,PL0028,28,4,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;beginner,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D001,PL0029,1,1,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D002,PL0029,2,1,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D003,PL0029,3,1,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D004,PL0029,4,1,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D005,PL0029,5,1,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D006,PL0029,6,1,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D007,PL0029,7,1,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D008,PL0029,8,2,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D009,PL0029,9,2,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D010,PL0029,10,2,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D011,PL0029,11,2,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D012,PL0029,12,2,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D013,PL0029,13,2,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D014,PL0029,14,2,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D015,PL0029,15,3,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D016,PL0029,16,3,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D017,PL0029,17,3,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D018,PL0029,18,3,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D019,PL0029,19,3,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D020,PL0029,20,3,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D021,PL0029,21,3,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D022,PL0029,22,4,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D023,PL0029,23,4,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D024,PL0029,24,4,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D025,PL0029,25,4,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",45,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D026,PL0029,26,4,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D027,PL0029,27,4,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0029-D028,PL0029,28,4,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;intermediate,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D001,PL0030,1,1,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D002,PL0030,2,1,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D003,PL0030,3,1,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D004,PL0030,4,1,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D005,PL0030,5,1,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D006,PL0030,6,1,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D007,PL0030,7,1,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D008,PL0030,8,2,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D009,PL0030,9,2,true,upper_lower_split,"upper_lower_split session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D010,PL0030,10,2,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D011,PL0030,11,2,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D012,PL0030,12,2,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D013,PL0030,13,2,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D014,PL0030,14,2,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D015,PL0030,15,3,true,skill_practice,"skill_practice session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D016,PL0030,16,3,true,full_body_strength,"full_body_strength session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D017,PL0030,17,3,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D018,PL0030,18,3,true,mobility_core,"mobility_core session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D019,PL0030,19,3,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D020,PL0030,20,3,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D021,PL0030,21,3,false,recovery,walk + mobility + hydration check,15,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
PL0030-D022,PL0030,22,4,true,cardio_endurance,"cardio_endurance session with warm-up, main work, and cool-down",45,lower_body;general_adult;advanced,protein + fiber + hydration,"sleep, hydration, mobility, symptom check",v0.1-safe-seed-2026-06-11
